Location,Name,Description,Latitude,Longitude,Altitude,Map
"Plateau Road, Gallatin County, Montana, 59758, United States",Forest Rd Turnout,"We were on our way to the “In the Woods” location, but stopped at a turnout 1.5 miles before reaching it since we had to go quite slow with our van. If you’re tenting it and driving a Jeep or something, you could get to the end of the road in a short time, but most vehicles will have to drive under 15 because of all the potholes and washboards. Very quiet area super close to Yellowstone West entrance, whether you stay the night in this turnout or continue down the road. 
(note: access in non-winter months only)",44.621564,-111.117799,2130.635217805049
"24632, Reynolds Highway, Mendocino County, California, 95490, United States",Turnout,I found this turnout on the side of the road. have stayed here for three nights so far and haven't been bothered once. it is next to some grazing land where there are cows and other animals. great spot for relaxing for a few days.,39.453171,-123.329655,394.2169189453125
"Daggett County, Utah, United States",Fr 365 Dispersed Camping in Flaming Gorge ,"Forest Service camping on the water before you get to Lucerne National Campground. Off of Lucerne Valley Recreation Rd just after you cross into Utah from Wyoming. Turn right on FR365. Enough space for 15+ rigs, any size. ",40.993087,-109.626431,1822.13232421875
"CA 139, Copic, Modoc County, California, United States",Nice spot off highway ,"Level open area off the highway. Multiple options, no amenities. One bar of AAT service.",41.764808,-121.307793,1292.0703399175495
"Fall Creek Road, Teton County, Wyoming, United States",Fall Creek Rd,Off Fall Creek Rd next to creek. Nice spot. Some traffic on the road but not bad.,43.300917,-110.801591,1825.56787109375
"Kuhn Cemetery, Forest Service Road 118-A, Lyon County, Kentucky, United States","Kuhn creek, rd 118A","Unpaved forest road leads to a small old cemetery and ends up on a beach. High clearance is required. When wet, 4x4 would be required as well. Nice place to spend a night.",36.97369,-88.049512,90.42108154296876
"Zinc Mine Road, San Bernardino County, California, 92366, United States",Mojave adventure,25 minutes off-road from main road and you’re in the middle of nowhere. Fire pit and a big Joshua tree will give you a small shadow during the afternoon. Only cons: no signal of cellphone service (at least AT&T). Bring lot of water.,35.441844,-115.506264,1424.5099112810808
"Yellow Circle Road, San Juan County, Utah, United States",Yellow Circle Road,"We came to explore the other pins and while they would have worked, we really wanted Internet. We made it up the hill with a high clearance van and 4WD was not necessary. It’ll shake you up a bit, but passable. This spot is private, backs up to the canyon, and has a fire ring. Two bars of service on ATT.",38.424922,-109.419304,1671.6473341835665
"Old NC 105, Burke County, North Carolina, United States",Old NC 105 Camp Site,"Nice site for one rig and a couple of tents.Amazing views of Linville Gorge. This site is right off of Old NC 105 so had some traffic late into the night. Has fire ring.

Road is washboarded in some places but if you have any experience driving on mountain roads out west you won’t think anything of it. ",35.805679,-81.937532,743.4510498046875
"Stoneman Lake Road, Yavapai County, Arizona, United States",Beaver Creek Rd. Via Stoneman Lake Rd,"Primitive  but quiet and a decent cell signal. Rocky sites and small

There is a spot just east of the original co-ordinatess that is much more accessible to low clearance vehicles. Heading east from the original mark, it will be on the right just before the road turns. It is visible on satellite view on Google maps.",34.759809,-111.647063,1657.0240619909018
"Pershing Trail, Lincoln County, New Mexico, 88323, United States",Ft Stanton BLM,small site with fire ring on BLM land. nice views. access road suitable for most vehicles (maybe not a big rig). tent space.,33.511759,-105.52877,1962.069580078125
"State Highway 98, Western Navajo Agency, Coconino County, Arizona, 86054, United States",Small pullout ,"This is simply a pullout we found at the side of the highway, just east of a lookout, that is good for a quick overnight. No signs and it’s level and decently hidden. Traffic coming from the west won’t see you. Not much traffic overnight. Low-medium cell service. We didn’t want to stay at the Shell at the junction and glad we didn’t since we found this. Backed in our 26’ class c with no issues but larger than that may be more visible. Recommend  parking at the lookout and walking down to scout the spot. ",36.593812,-110.90184,1996.7695310448528
"Forest Service Road 253, Coconino County, Arizona, 86017, United States",Williard Springs,Forest Service Road that is past the refuse transfer station and cell tower. 3/4 miles out is a large meadow. seasonal closures reported ,34.975487,-111.695128,2047.5144837219268
"Oak Grove Road, Washington County, Utah, 84746, United States",Site 5 FR032,"Easy access, beautiful peaceful location! Level for tents or rigs.
Beautiful sunrise. Water in slot canyon behind site, didn’t see any access.",37.268797,-113.373015,1255.449516340994
"207, Granville, Addison County, Vermont, 05747, United States",Heavenly views in Green Mountains,"One of the best camping areas in Vermont. These are massive rustic sites with sweeping views of the mountains. Probably our favorite sites EVER. Take FR 55 to FR 207 (aka Rob Ford Road) and keep driving along 207 to access numerous sites. The road gets tougher the further you go, but large and easy to access sites are available right at the start of the road.",43.993803,-72.870798,150.5
"Forest Service Rd 155, Yavapai County, Arizona, United States",Stargazing,"Nothing special, just a quiet pull off w/o light pollution. Not much shade, but mostly level. Better for smaller vehicles...but there are LOTS of wide spots on the FS road to get here if you just need to tuck in for the night.",34.790424,-112.164599,1675.314296722412
"Battle Mountain Road, Lander County, Nevada, 89820, United States",BLM Copper Basin Trailhead,"Turn off the highway and park anywhere before the dirt road climbs into the hills. Flat, easy road for any vehicle. Lots of room. BLM land. Good cell signal. We stayed a half mile off the road by ourselves, quiet, hardly any sound from the highway. Expansive views. No one bothered us, no signs forbidding overnight camping.",40.61628,-116.9788,4600.0
"163, Waterfront Drive, Bradenton, Manatee County, Florida, 34208, United States",River Walk street parking,Street parking all along the river walk. Sweet area. No signs enforcing time limit that I have seen!,27.499971,-82.561531,3.286284463480115
"91, Riverside Drive, Village of Hunter, Town of Hunter, Greene County, New York, 12450, United States",Hunter Mt Lower Parking,"Large gravel parking lot at the base of Hunter Mountain, down along the river. Some road noise overnight, but otherwise not bad. Or try the Hunter Mountain main parking lot near H5.

Good Verizon 4G service. ",42.20834,-74.212437,466.1939697265625
"8, Bedford Avenue, Greenpoint, Brooklyn, Kings County, New York, 11222, United States",McCarren Park Free Street Parking,"We had a scary situation happen at the “brooklyn waterfront” pin so we headed towards McCarren Park and it was awesome. Even on a Saturday night there were tons of large spots to park our sprinter. Honestly one of the quietest sleeps we have had and we couldn’t believe we woke up in NYC. Very short walk to bars, restaurants, and less than 500 ft from Nassau subway station.",40.723845,-73.951302,7.005244255065918
"Jacobs Chair Road, San Juan County, Utah, United States",White Canyon rim,Beautiful sites directly at the rim of the white canyon. You can stay at the parking lot (used by hikers) or go down the dirt road and even cross the wash. But therefore you need 4x4 and high clearance. The road is getting better after the wash.  ,37.706713,-110.239207,1472.6430682879725
"140, Struve Road, Springfield Ranch, Monterey County, California, 95039, United States",76 Gas Station,"This is a relatively big dirt field behind 76 gas station before the housing starts. Some cars drive down the road but quieted down around 10pm. Looks like it can fit rigs of all sizes. 

Not much to see here, however a good place to spend the night close to hwy 1. Park towards the back near fence and houses, a food truck parks in the section near gas station. 

Porta-potty there but locked. ",36.831061,-121.772042,6.9
"Rock Candy Trailhead, B-Line, Thurston County, Washington, United States",Rock Candy Mountain Trailhead ,"Huge paved lot, fairly flat, with a restroom. Filled up during the day with hikers and four wheelers heading out, but was alone at night and nobody bothered me. A local said she sees people camp out here all of the time. It’s a pretty spot and quiet. Full bars LTE on AT&T",47.032243,-123.093579,148.1542625427246
